playerID,yearID,gameNum,gameID,teamID,lgID,GP,startingPos
abreubo01,2004,0,NLS200407130,PHI,NL,1,
abreubo01,2005,0,ALS200507120,PHI,NL,1,9
abreujo02,2014,0,ALS201407150,CHA,AL,1,
alonsyo01,2017,0,NLS201707110,OAK,AL,1,
aloumo01,2004,0,NLS200407130,CHN,NL,1,
aloumo01,2005,0,ALS200507120,SFN,NL,1,
altuvjo01,2012,0,ALS201207100,HOU,NL,1,
altuvjo01,2014,0,ALS201407150,HOU,AL,1,
altuvjo01,2015,0,NLS201507140,HOU,AL,1,4
altuvjo01,2016,0,ALS201607120,HOU,AL,1,4
altuvjo01,2017,0,NLS201707110,HOU,AL,1,4
alvarhe01,2014,0,ALS201407150,MIA,NL,0,
alvarpe01,2013,0,NLS201307160,PIT,NL,1,
anderga01,2003,0,ALS200307150,ANA,AL,1,7
anderga01,2005,0,ALS200507120,LAA,AL,1,
andruel01,2010,0,ALS201007130,TEX,AL,1,
andruel01,2012,0,ALS201207100,TEX,AL,1,
archech01,2015,0,NLS201507140,TBA,AL,1,
archech01,2017,0,NLS201707110,TBA,AL,0,
arenano01,2015,0,NLS201507140,COL,NL,1,
arenano01,2016,0,ALS201607120,COL,NL,1,
arenano01,2017,0,NLS201707110,COL,NL,1,5
arrieja01,2016,0,ALS201607120,CHN,NL,0,
arroybr01,2006,0,NLS200607110,CIN,NL,1,
avilaal01,2011,0,NLS201107120,DET,AL,1,2
aybarer01,2014,0,ALS201407150,LAA,AL,1,
baezda01,2005,0,ALS200507120,TBA,AL,0,
bailean01,2009,0,NLS200907140,OAK,AL,0,
bailean01,2010,0,ALS201007130,OAK,AL,1,
balfogr01,2013,0,NLS201307160,OAK,AL,1,
bartlja01,2009,0,NLS200907140,TBA,AL,1,
bautijo02,2010,0,ALS201007130,TOR,AL,1,
bautijo02,2011,0,NLS201107120,TOR,AL,1,9
bautijo02,2012,0,ALS201207100,TOR,AL,1,9
bautijo02,2013,0,NLS201307160,TOR,AL,1,9
bautijo02,2014,0,ALS201407150,TOR,AL,1,9
bautijo02,2015,0,NLS201507140,TOR,AL,0,
bayja01,2005,0,ALS200507120,PIT,NL,0,
bayja01,2006,0,NLS200607110,PIT,NL,1,9
bayja01,2009,0,NLS200907140,BOS,AL,1,7
beckejo02,2007,0,NLS200707100,BOS,AL,1,
beckejo02,2009,0,NLS200907140,BOS,AL,0,
beckejo02,2011,0,NLS201107120,BOS,AL,0,
bellhe01,2009,0,NLS200907140,SDN,NL,1,
bellhe01,2010,0,ALS201007130,SDN,NL,1,
bellhe01,2011,0,NLS201107120,SDN,NL,1,
bellico01,2017,0,NLS201707110,LAN,NL,1,
belliro01,2004,0,NLS200407130,CLE,AL,1,
beltbr01,2016,0,ALS201607120,SFN,NL,1,
beltrad01,2010,0,ALS201007130,BOS,AL,1,
beltrad01,2011,0,NLS201107120,TEX,AL,1,5
beltrad01,2012,0,ALS201207100,TEX,AL,1,5
beltrad01,2014,0,ALS201407150,TEX,AL,1,
beltrca01,2004,0,NLS200407130,HOU,NL,1,
beltrca01,2005,0,ALS200507120,NYN,NL,1,7
beltrca01,2006,0,NLS200607110,NYN,NL,1,8
beltrca01,2007,0,NLS200707100,NYN,NL,1,8
beltrca01,2009,0,NLS200907140,NYN,NL,0,
beltrca01,2011,0,NLS201107120,NYN,NL,1,10
beltrca01,2012,0,ALS201207100,SLN,NL,1,9
beltrca01,2013,0,NLS201307160,SLN,NL,1,9
beltrca01,2016,0,ALS201607120,NYA,AL,1,
benitar01,2003,0,ALS200307150,NYN,NL,0,
benitar01,2004,0,NLS200407130,FLO,NL,0,
berkmla01,2004,0,NLS200407130,HOU,NL,1,8
berkmla01,2006,0,NLS200607110,HOU,NL,1,
berkmla01,2008,0,ALS200807150,HOU,NL,1,3
berkmla01,2011,0,NLS201107120,SLN,NL,1,9
betande01,2014,0,ALS201407150,NYA,AL,0,
betande01,2015,0,NLS201507140,NYA,AL,1,
betande01,2016,0,ALS201607120,NYA,AL,1,
betande01,2017,0,NLS201707110,NYA,AL,1,
bettsmo01,2016,0,ALS201607120,BOS,AL,1,9
bettsmo01,2017,0,NLS201707110,BOS,AL,1,8
billich01,2009,0,NLS200907140,LAN,NL,1,
blackch02,2014,0,ALS201407150,COL,NL,1,
blackch02,2017,0,NLS201707110,COL,NL,1,8
blaloha01,2003,0,ALS200307150,TEX,AL,1,
blaloha01,2004,0,NLS200407130,TEX,AL,1,
bogaexa01,2016,0,ALS201607120,BOS,AL,1,6
bondsba01,2003,0,ALS200307150,SFN,NL,1,10
bondsba01,2004,0,NLS200407130,SFN,NL,1,7
bondsba01,2007,0,NLS200707100,SFN,NL,1,7
booneaa01,2003,0,ALS200307150,CIN,NL,1,
boonebr01,2003,0,ALS200307150,SEA,AL,1,
bournmi01,2010,0,ALS201007130,HOU,NL,1,
bournmi01,2012,0,ALS201207100,ATL,NL,1,
boxbebr01,2015,0,NLS201507140,TBA,AL,0,
brachbr01,2016,0,ALS201607120,BAL,AL,0,
bradlja02,2016,0,ALS201607120,BOS,AL,1,7
bradlmi01,2008,0,ALS200807150,TEX,AL,1,10
brantmi02,2014,0,ALS201407150,CLE,AL,1,
brantmi02,2017,0,NLS201707110,CLE,AL,1,
braunry02,2008,0,ALS200807150,MIL,NL,1,7
braunry02,2009,0,NLS200907140,MIL,NL,1,9
braunry02,2010,0,ALS201007130,MIL,NL,1,7
braunry02,2012,0,ALS201207100,MIL,NL,1,7
braunry02,2015,0,NLS201507140,MIL,NL,1,
brittza01,2015,0,NLS201507140,BAL,AL,1,
brittza01,2016,0,ALS201607120,BAL,AL,1,
browndo01,2013,0,NLS201307160,PHI,NL,1,
brownke01,2003,0,ALS200307150,LAN,NL,0,
broxtjo01,2009,0,NLS200907140,LAN,NL,0,
broxtjo01,2010,0,ALS201007130,LAN,NL,1,
bruceja01,2011,0,NLS201107120,CIN,NL,1,
bruceja01,2012,0,ALS201207100,CIN,NL,1,
bruceja01,2016,0,ALS201607120,CIN,NL,1,
bryankr01,2015,0,NLS201507140,CHN,NL,1,
bryankr01,2016,0,ALS201607120,CHN,NL,1,5
buchhcl01,2010,0,ALS201007130,BOS,AL,0,
buchhcl01,2013,0,NLS201307160,BOS,AL,0,
buckjo01,2010,0,ALS201007130,TOR,AL,1,
buehrma01,2005,0,ALS200507120,CHA,AL,1,1
buehrma01,2006,0,NLS200607110,CHA,AL,0,
buehrma01,2009,0,NLS200907140,CHA,AL,1,
buehrma01,2014,0,ALS201407150,TOR,AL,0,
bumgama01,2013,0,NLS201307160,SFN,NL,0,
bumgama01,2014,0,ALS201407150,SFN,NL,0,
bumgama01,2015,0,NLS201507140,SFN,NL,1,
bumgama01,2016,0,ALS201607120,SFN,NL,0,
burneaj01,2015,0,NLS201507140,PIT,NL,0,
butlebi03,2012,0,ALS201207100,KCA,AL,1,
byrdma01,2010,0,ALS201007130,CHN,NL,1,
cabreas01,2011,0,NLS201107120,CLE,AL,1,6
cabreas01,2012,0,ALS201207100,CLE,AL,1,
cabreev01,2013,0,NLS201307160,SDN,NL,0,
cabreme01,2012,0,ALS201207100,SFN,NL,1,8
cabremi01,2004,0,NLS200407130,FLO,NL,1,
cabremi01,2005,0,ALS200507120,FLO,NL,1,
cabremi01,2006,0,NLS200607110,FLO,NL,1,
cabremi01,2007,0,NLS200707100,FLO,NL,1,
cabremi01,2010,0,ALS201007130,DET,AL,1,3
cabremi01,2011,0,NLS201107120,DET,AL,1,
cabremi01,2012,0,ALS201207100,DET,AL,1,
cabremi01,2013,0,NLS201307160,DET,AL,1,5
cabremi01,2014,0,ALS201407150,DET,AL,1,3
cabremi01,2015,0,NLS201507140,DET,AL,0,
cabremi01,2016,0,ALS201607120,DET,AL,1,
cahiltr01,2010,0,ALS201007130,OAK,AL,0,
cainlo01,2015,0,NLS201507140,KCA,AL,1,9
cainma01,2009,0,NLS200907140,SFN,NL,0,
cainma01,2011,0,NLS201107120,SFN,NL,0,
cainma01,2012,0,ALS201207100,SFN,NL,1,1
canoro01,2006,0,NLS200607110,NYA,AL,0,
canoro01,2010,0,ALS201007130,NYA,AL,1,4
canoro01,2011,0,NLS201107120,NYA,AL,1,4
canoro01,2012,0,ALS201207100,NYA,AL,1,4
canoro01,2013,0,NLS201307160,NYA,AL,1,4
canoro01,2014,0,ALS201407150,SEA,AL,1,4
canoro01,2016,0,ALS201607120,SEA,AL,1,
canoro01,2017,0,NLS201707110,SEA,AL,1,
cappsma01,2010,0,ALS201007130,WAS,NL,1,
capuach01,2006,0,NLS200607110,MIL,NL,0,
carmofa01,2010,0,ALS201007130,CLE,AL,0,
carpech01,2005,0,ALS200507120,SLN,NL,1,1
carpech01,2006,0,NLS200607110,SLN,NL,0,
carpech01,2010,0,ALS201007130,SLN,NL,0,
carpema01,2013,0,NLS201307160,SLN,NL,1,
carpema01,2014,0,ALS201407150,SLN,NL,0,
carpema01,2016,0,ALS201607120,SLN,NL,0,
cartela02,2003,0,ALS200307150,TBA,AL,0,
caseyse01,2004,0,NLS200407130,CIN,NL,0,
castilu01,2003,0,ALS200307150,FLO,NL,1,
castilu01,2005,0,ALS200507120,FLO,NL,1,
castrja01,2013,0,NLS201307160,HOU,AL,0,
castrst01,2011,0,NLS201107120,CHN,NL,1,
castrst01,2012,0,ALS201207100,CHN,NL,1,
castrst01,2014,0,ALS201407150,CHN,NL,1,
castrst01,2017,0,NLS201707110,NYA,AL,0,
cecilbr01,2013,0,NLS201307160,TOR,AL,1,
cespeyo01,2014,0,ALS201407150,OAK,AL,1,
cespeyo01,2016,0,ALS201607120,NYN,NL,0,
chacosh01,2003,0,ALS200307150,COL,NL,0,
chapmar01,2012,0,ALS201207100,CIN,NL,1,
chapmar01,2013,0,NLS201307160,CIN,NL,1,
chapmar01,2014,0,ALS201407150,CIN,NL,1,
chapmar01,2015,0,NLS201507140,CIN,NL,1,
clemema01,2005,0,ALS200507120,BOS,AL,1,
clemero02,2003,0,ALS200307150,NYA,AL,1,
clemero02,2004,0,NLS200407130,HOU,NL,1,1
clemero02,2005,0,ALS200507120,HOU,NL,1,
clippty01,2011,0,NLS201107120,WAS,NL,1,
clippty01,2014,0,ALS201407150,WAS,NL,1,
colege01,2015,0,NLS201507140,PIT,NL,1,
colomal01,2016,0,ALS201607120,TBA,AL,0,
colonba01,2005,0,ALS200507120,LAA,AL,1,
colonba01,2013,0,NLS201307160,OAK,AL,0,
colonba01,2016,0,ALS201607120,NYN,NL,0,
confomi01,2017,0,NLS201707110,NYN,NL,1,
contrjo01,2006,0,NLS200607110,CHA,AL,0,
cookaa01,2008,0,ALS200807150,COL,NL,1,
cookry01,2012,0,ALS201207100,OAK,AL,1,
corbipa01,2013,0,NLS201307160,ARI,NL,1,
cordech01,2005,0,ALS200507120,WAS,NL,1,
cordefr01,2004,0,NLS200407130,TEX,AL,0,
cordefr01,2007,0,NLS200707100,MIL,NL,1,
cordefr01,2009,0,NLS200907140,CIN,NL,1,
correca01,2017,0,NLS201707110,HOU,AL,1,6
correke01,2011,0,NLS201107120,PIT,NL,0,
cozarza01,2017,0,NLS201707110,CIN,NL,1,6
craigal01,2013,0,NLS201307160,SLN,NL,1,
crainje01,2013,0,NLS201307160,CHA,AL,0,
crawfbr01,2015,0,NLS201507140,SFN,NL,1,
crawfca02,2004,0,NLS200407130,TBA,AL,1,
crawfca02,2007,0,NLS200707100,TBA,AL,1,
crawfca02,2009,0,NLS200907140,TBA,AL,1,
crawfca02,2010,0,ALS201007130,TBA,AL,1,7
credejo01,2008,0,ALS200807150,CHA,AL,1,
crowaa01,2011,0,NLS201107120,KCA,AL,0,
cruzne02,2009,0,NLS200907140,TEX,AL,0,
cruzne02,2013,0,NLS201307160,TEX,AL,1,
cruzne02,2014,0,ALS201407150,BAL,AL,1,10
cruzne02,2015,0,NLS201507140,SEA,AL,1,10
cruzne02,2017,0,NLS201707110,SEA,AL,1,
cuddymi01,2011,0,NLS201107120,MIN,AL,1,
cuddymi01,2013,0,NLS201307160,COL,NL,1,10
cuetojo01,2014,0,ALS201407150,CIN,NL,0,
cuetojo01,2016,0,ALS201607120,SFN,NL,1,1
damonjo01,2005,0,ALS200507120,BOS,AL,1,8
darviyu01,2012,0,ALS201207100,TEX,AL,0,
darviyu01,2013,0,NLS201307160,TEX,AL,0,
darviyu01,2014,0,ALS201407150,TEX,AL,1,
darviyu01,2017,0,NLS201707110,TEX,AL,0,
davisch02,2013,0,NLS201307160,BAL,AL,1,3
daviswa01,2015,0,NLS201507140,KCA,AL,1,
daviswa01,2016,0,ALS201607120,KCA,AL,0,
daviswa01,2017,0,NLS201707110,CHN,NL,1,
degroja01,2015,0,NLS201507140,NYN,NL,1,
delabst01,2013,0,NLS201307160,TOR,AL,1,
delgaca01,2003,0,ALS200307150,TOR,AL,1,3
dempsry01,2008,0,ALS200807150,CHN,NL,1,
desmoia01,2012,0,ALS201207100,WAS,NL,0,
desmoia01,2016,0,ALS201607120,TEX,AL,1,
devench02,2017,0,NLS201707110,HOU,AL,1,
diazal02,2016,0,ALS201607120,SLN,NL,1,
dickeco01,2017,0,NLS201707110,TBA,AL,1,10
dickera01,2012,0,ALS201207100,NYN,NL,1,
donaljo02,2014,0,ALS201407150,OAK,AL,1,5
donaljo02,2015,0,NLS201507140,TOR,AL,1,5
donaljo02,2016,0,ALS201607120,TOR,AL,1,
donnebr01,2003,0,ALS200307150,ANA,AL,1,
doolise01,2014,0,ALS201407150,OAK,AL,1,
doziebr01,2015,0,NLS201507140,MIN,AL,1,
drewjd01,2008,0,ALS200807150,BOS,AL,1,
duchsju01,2005,0,ALS200507120,OAK,AL,0,
duchsju01,2008,0,ALS200807150,OAK,AL,1,
dukeza01,2009,0,NLS200907140,PIT,NL,0,
dunnad01,2012,0,ALS201207100,CHA,AL,0,
duvalad01,2016,0,ALS201607120,CIN,NL,1,
dyeje01,2006,0,NLS200607110,CHA,AL,1,
eckstda01,2005,0,ALS200507120,SLN,NL,1,6
eckstda01,2006,0,NLS200607110,SLN,NL,1,
edmonji01,2003,0,ALS200307150,SLN,NL,1,8
edmonji01,2005,0,ALS200507120,SLN,NL,1,8
ellsbja01,2011,0,NLS201107120,BOS,AL,1,
encared01,2013,0,NLS201307160,TOR,AL,1,
encared01,2014,0,ALS201407150,TOR,AL,0,
encared01,2016,0,ALS201607120,TOR,AL,1,
ensbemo01,2005,0,ALS200507120,HOU,NL,1,
escobal02,2015,0,NLS201507140,KCA,AL,1,6
estrajo01,2004,0,NLS200407130,ATL,NL,1,
estrama01,2016,0,ALS201607120,TOR,AL,0,
ethiean01,2010,0,ALS201007130,LAN,NL,1,8
ethiean01,2011,0,NLS201107120,LAN,NL,1,
evereca01,2003,0,ALS200307150,CHA,AL,1,
